store,city,product_id,name,brand,category,subcategory,price,sale_price,currency,quantity,unit,price_per_unit,in_stock,image_url,product_url,barcode,description,scraped_at,_store,_city,_scraped_at
imtiaz,karachi,371350,Fa Roll On Attraction Force 50ml,,Health Beauty,Fragrances > Antiperspirants & Roll ons,429.0,,PKR,50.0,ml,858.0,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HBY250003620.jpg,https://shop.imtiaz.com.pk/product/fa-roll-on-attraction-force-50ml-371350,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,371352,Fa Men Roll On Xtreme Invisible Power 50ml,,Health Beauty,Fragrances > Antiperspirants & Roll ons,429.0,,PKR,50.0,ml,858.0,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HBY250006486.jpg,https://shop.imtiaz.com.pk/product/fa-men-roll-on-xtreme-invisible-power-50ml-371352,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,367185,Fogg Body Spray Marco 120ml,,Health Beauty,"Fragrances > Deodorants, Body Sprays & Mists",849.0,,PKR,120.0,ml,707.5,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HBY250005428.jpg,https://shop.imtiaz.com.pk/product/fogg-body-spray-marco-120ml-367185,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,369546,Fogg Body Spray Paradise 120Ml,,Health Beauty,"Fragrances > Deodorants, Body Sprays & Mists",849.0,,PKR,120.0,ml,707.5,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HBY250005430.jpg,https://shop.imtiaz.com.pk/product/fogg-body-spray-paradise-120ml-369546,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,371364,Krone Noir Body Spray Gas Free Green Power 120ml,,Health Beauty,"Fragrances > Deodorants, Body Sprays & Mists",469.0,,PKR,120.0,ml,390.8333,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HBY250009312.jpg,https://shop.imtiaz.com.pk/product/krone-noir-body-spray-gas-free-green-power-120ml-371364,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,371369,Krone Xtreme Body Spray Tornado Men 200ml,,Health Beauty,"Fragrances > Deodorants, Body Sprays & Mists",469.0,,PKR,200.0,ml,234.5,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HBY250005423.jpg,https://shop.imtiaz.com.pk/product/krone-xtreme-body-spray-tornado-men-200ml-371369,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,371370,Me Body Spray Saxe 120ml.,,Health Beauty,"Fragrances > Deodorants, Body Sprays & Mists",585.0,,PKR,120.0,ml,487.5,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HBY250008623.jpg,https://shop.imtiaz.com.pk/product/me-body-spray-saxe-120ml-371370,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,371365,Krone Noir Body Spray Gas Free Tranquil 120ml,,Health Beauty,"Fragrances > Deodorants, Body Sprays & Mists",469.0,,PKR,120.0,ml,390.8333,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/dish_image/1736155502.jpg,https://shop.imtiaz.com.pk/product/krone-noir-body-spray-gas-free-tranquil-120ml-371365,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,366843,Tyfon Bleach 1Ltr,,Home Care,Laundry > Bleach,325.0,,PKR,1.0,L,325.0,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HME260000910.jpg,https://shop.imtiaz.com.pk/product/tyfon-bleach-1ltr-366843,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,366845,Super Bleach 500ml,,Home Care,Laundry > Bleach,149.0,,PKR,500.0,ml,29.8,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HME260000811.jpg,https://shop.imtiaz.com.pk/product/super-bleach-500ml-366845,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,366846,Tyfon Bleach 500ml,,Home Care,Laundry > Bleach,205.0,,PKR,500.0,ml,41.0,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HME260000861.jpg,https://shop.imtiaz.com.pk/product/tyfon-bleach-500ml-366846,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,369701,Super Bleach 1Ltr,,Home Care,Laundry > Bleach,239.0,,PKR,1.0,L,239.0,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HME260000711.jpg,https://shop.imtiaz.com.pk/product/super-bleach-1ltr-369701,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,369703,Aci Color Bleach 500Ml,,Home Care,Laundry > Bleach,535.0,,PKR,500.0,ml,107.0,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HME260000301.jpg,https://shop.imtiaz.com.pk/product/aci-color-bleach-500ml-369703,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,371912,Robin Bleach 1Ltr,,Home Care,Laundry > Bleach,1095.0,,PKR,1.0,L,1095.0,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HME260000299.jpg,https://shop.imtiaz.com.pk/product/robin-bleach-1ltr-371912,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,371913,Aci Noclo Non Chlorine Bleach 500ml,,Home Care,Laundry > Bleach,435.0,,PKR,500.0,ml,87.0,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HME260000873.jpg,https://shop.imtiaz.com.pk/product/aci-noclo-non-chlorine-bleach-500ml-371913,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,369702,Robin Bleach 450ml,,Home Care,Laundry > Bleach,559.0,,PKR,450.0,ml,124.2222,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HME260000298.jpg,https://shop.imtiaz.com.pk/product/robin-bleach-450ml-369702,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,369705,Comfort Fabric Softner Morning Fresh 200Ml Blue,,Home Care,Laundry > Fabric Softeners,229.0,,PKR,200.0,ml,114.5,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HME260000611.jpg,https://shop.imtiaz.com.pk/product/comfort-fabric-softner-morning-fresh-200ml-blue-369705,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,371914,Comfort Fabric Softner Lily Fresh 200ml Pink,,Home Care,Laundry > Fabric Softeners,229.0,,PKR,200.0,ml,114.5,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HME260000612.jpg,https://shop.imtiaz.com.pk/product/comfort-fabric-softner-lily-fresh-200ml-pink-371914,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,365889,Softlan Fabric Softener Pouch 425ml Blue,,Home Care,Laundry > Fabric Softeners,145.0,,PKR,425.0,ml,34.1176,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HME260001088.jpg,https://shop.imtiaz.com.pk/product/softlan-fabric-softener-pouch-425ml-blue-365889,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,367714,Super Liquid Blue 150ml,,Home Care,Laundry > Laundry Essentials,96.0,,PKR,150.0,ml,64.0,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HME260000813.jpg,https://shop.imtiaz.com.pk/product/super-liquid-blue-150ml-367714,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,369710,Robin Liquid Neel 300Ml,,Home Care,Laundry > Laundry Essentials,989.0,,PKR,300.0,ml,329.6667,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HME260000547.jpg,https://shop.imtiaz.com.pk/product/robin-liquid-neel-300ml-369710,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,369713,Glint Spray Starch 567G,,Home Care,Laundry > Laundry Essentials,759.0,,PKR,567.0,g,133.8624,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HME260001532.jpg,https://shop.imtiaz.com.pk/product/glint-spray-starch-567g-369713,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,365893,Ariel Detergent Powder Machine Expert 1000g,,Home Care,Laundry > Detergent,879.0,,PKR,1000.0,g,87.9,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HME260001759.jpg,https://shop.imtiaz.com.pk/product/ariel-detergent-powder-machine-expert-1000g-365893,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,365905,Surf Excel Detergent Powder Matic Top Load 1000g,,Home Care,Laundry > Detergent,675.0,,PKR,1000.0,g,67.5,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HME260000253.jpg,https://shop.imtiaz.com.pk/product/surf-excel-detergent-powder-matic-top-load-1000g-365905,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,371926,Rin Detergent Powder 1000g,,Home Care,Laundry > Detergent,385.0,,PKR,1000.0,g,38.5,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HME260000453.jpg,https://shop.imtiaz.com.pk/product/rin-detergent-powder-1000g-371926,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,363967,Surf Excel Detergent Powder 1000g,,Home Care,Laundry > Detergent,565.0,,PKR,1000.0,g,56.5,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HME260000242.jpg,https://shop.imtiaz.com.pk/product/surf-excel-detergent-powder-1000g-363967,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,367719,Sunlight Detergent Powder Pink 2kg 2in1,,Home Care,Laundry > Detergent,479.0,,PKR,2.0,kg,239.5,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HME260001889.jpg,https://shop.imtiaz.com.pk/product/sunlight-detergent-powder-pink-2kg-2in1-367719,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,367716,Surf Excel Detergent Liquid 500ml,,Home Care,Laundry > Detergent,339.0,,PKR,500.0,ml,67.8,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HME260001852.jpg,https://shop.imtiaz.com.pk/product/surf-excel-detergent-liquid-500ml-367716,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,367720,Sunlight Detergent Powder Green 2kg 2in1,,Home Care,Laundry > Detergent,479.0,,PKR,2.0,kg,239.5,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HME260001890.jpg,https://shop.imtiaz.com.pk/product/sunlight-detergent-powder-green-2kg-2in1-367720,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,367717,Surf Excel Detergent Liquid L000ml,,Home Care,Laundry > Detergent,625.0,,PKR,0.0,ml,,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HME260001851.jpg,https://shop.imtiaz.com.pk/product/surf-excel-detergent-liquid-l000ml-367717,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,363963,Brite Detergent Powder 1000g,,Home Care,Laundry > Detergent,529.0,,PKR,1000.0,g,52.9,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HME260000213.jpg,https://shop.imtiaz.com.pk/product/brite-detergent-powder-1000g-363963,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,365904,Express Detergent Powder Power 500g,,Home Care,Laundry > Detergent,179.0,,PKR,500.0,g,35.8,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HME260001656.jpg,https://shop.imtiaz.com.pk/product/express-detergent-powder-power-500g-365904,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,365902,Express Detergent Powder Power 1500g,,Home Care,Laundry > Detergent,519.0,,PKR,1500.0,g,34.6,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HME260000237.jpg,https://shop.imtiaz.com.pk/product/express-detergent-powder-power-1500g-365902,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,365900,Brite Detergent Powder Anti-Bacterial 500g,,Home Care,Laundry > Detergent,289.0,,PKR,500.0,g,57.8,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HME260000645.jpg,https://shop.imtiaz.com.pk/product/brite-detergent-powder-anti-bacterial-500g-365900,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,365909,Express Detergent Powder Power 1000g,,Home Care,Laundry > Detergent,362.0,,PKR,1000.0,g,36.2,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/express-detergent-powder-power-1000g-365909,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,367718,Brite Detergent Powder Machine Wash 1000g,,Home Care,Laundry > Detergent,570.0,,PKR,1000.0,g,57.0,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/brite-detergent-powder-machine-wash-1000g-367718,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,363961,Bonus Detergent Powder Active 750g,,Home Care,Laundry > Detergent,209.0,,PKR,750.0,g,27.8667,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/bonus-detergent-powder-active-750g-363961,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,365895,Express Detergent Powder Ultra 1000g,,Home Care,Laundry > Detergent,365.0,,PKR,1000.0,g,36.5,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/express-detergent-powder-ultra-1000g-365895,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,365899,Bonus Detergent Powder Active 400g,,Home Care,Laundry > Detergent,139.0,,PKR,400.0,g,34.75,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/bonus-detergent-powder-active-400g-365899,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,365903,Brite Detergent Powder Anti-Bacterial 1000g,,Home Care,Laundry > Detergent,575.0,,PKR,1000.0,g,57.5,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/brite-detergent-powder-anti-bacterial-1000g-365903,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,363962,Brite Detergent Powder 500g,,Home Care,Laundry > Detergent,265.0,,PKR,500.0,g,53.0,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/brite-detergent-powder-500g-363962,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,369648,Super Clean Naphthalene Balls Large,,Home Care,Cleaning > Naphthalene Balls,456.0,,PKR,,,,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/dish_image/1677915909.jpg,https://shop.imtiaz.com.pk/product/super-clean-naphthalene-balls-large-369648,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,366802,Roomi Naphthalene Balls Colored,,Home Care,Cleaning > Naphthalene Balls,215.0,,PKR,,,,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HME260000545.jpg,https://shop.imtiaz.com.pk/product/roomi-naphthalene-balls-colored-366802,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,365829,Domex Toilet Expert Original 730ml Blue,,Home Care,Cleaning > Toilet Essentials,465.0,,PKR,730.0,ml,63.6986,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HME260000629.jpg,https://shop.imtiaz.com.pk/product/domex-toilet-expert-original-730ml-blue-365829,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,365830,Sweep Toilet Cleaner Small,,Home Care,Cleaning > Toilet Essentials,195.0,,PKR,,,,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HME260000291.jpg,https://shop.imtiaz.com.pk/product/sweep-toilet-cleaner-small-365830,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,365831,Tyfon Toilet Cleaner 550ml,,Home Care,Cleaning > Toilet Essentials,159.0,,PKR,550.0,ml,28.9091,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HME260000638.jpg,https://shop.imtiaz.com.pk/product/tyfon-toilet-cleaner-550ml-365831,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,365833,Domex Toilet Expert Original 250ml Blue,,Home Care,Cleaning > Toilet Essentials,169.0,,PKR,250.0,ml,67.6,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HME260001138.jpg,https://shop.imtiaz.com.pk/product/domex-toilet-expert-original-250ml-blue-365833,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,365838,Super Toilet Cleaner Sweeper 600ml,,Home Care,Cleaning > Toilet Essentials,161.0,,PKR,600.0,ml,26.8333,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HME260000713.jpg,https://shop.imtiaz.com.pk/product/super-toilet-cleaner-sweeper-600ml-365838,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,366810,Sweep Toilet Cleaner Large 1000ML,,Home Care,Cleaning > Toilet Essentials,279.0,,PKR,1.0,L,279.0,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HME260000292.jpg,https://shop.imtiaz.com.pk/product/sweep-toilet-cleaner-large-1000ml-366810,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,366811,Super Toilet Cleaner Sweeper 1Ltr,,Home Care,Cleaning > Toilet Essentials,222.0,,PKR,1.0,L,222.0,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HME260000712.jpg,https://shop.imtiaz.com.pk/product/super-toilet-cleaner-sweeper-1ltr-366811,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,369651,Home Sense Toilet Cleaner Original 1000Ml,,Home Care,Cleaning > Toilet Essentials,255.0,,PKR,1.0,L,255.0,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HME260001241.jpg,https://shop.imtiaz.com.pk/product/home-sense-toilet-cleaner-original-1000ml-369651,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,369652,Home Sense Toilet Cleaner Rose 1000Ml,,Home Care,Cleaning > Toilet Essentials,255.0,,PKR,1.0,L,255.0,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HME260001243.jpg,https://shop.imtiaz.com.pk/product/home-sense-toilet-cleaner-rose-1000ml-369652,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,369654,Aci Toaleto Toilet Cleaner 500Ml,,Home Care,Cleaning > Toilet Essentials,415.0,,PKR,500.0,ml,83.0,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HME260000875.jpg,https://shop.imtiaz.com.pk/product/aci-toaleto-toilet-cleaner-500ml-369654,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,369656,Tyfon Toilet Cleaner 1Ltr,,Home Care,Cleaning > Toilet Essentials,259.0,,PKR,1.0,L,259.0,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HME260001261.jpg,https://shop.imtiaz.com.pk/product/tyfon-toilet-cleaner-1ltr-369656,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,365834,Harpic Bathroom Cleaner Floral 225ml,,Home Care,Cleaning > Toilet Essentials,265.0,,PKR,225.0,ml,117.7778,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HME260001413.jpg,https://shop.imtiaz.com.pk/product/harpic-bathroom-cleaner-floral-225ml-365834,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,366805,Harpic Bathroom Cleaner Lemon 900ml,,Home Care,Cleaning > Toilet Essentials,1065.0,,PKR,900.0,ml,118.3333,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/harpic-bathroom-cleaner-lemon-900ml-366805,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,369650,Harpic Toilet Cleaner Citrus 900Ml,,Home Care,Cleaning > Toilet Essentials,1065.0,,PKR,900.0,ml,118.3333,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/harpic-toilet-cleaner-citrus-900ml-369650,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,369657,Harpic Toilet Cleaner Lavender 900ml,,Home Care,Cleaning > Toilet Essentials,1065.0,,PKR,900.0,ml,118.3333,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/harpic-toilet-cleaner-lavender-900ml-369657,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,366804,Harpic Bathroom Cleaner Floral 900ml,,Home Care,Cleaning > Toilet Essentials,1065.0,,PKR,900.0,ml,118.3333,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/harpic-bathroom-cleaner-floral-900ml-366804,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,366807,Harpic Toilet Cleaner All In One Original 2x900ml Value Pack,,Home Care,Cleaning > Toilet Essentials,1903.0,,PKR,900.0,ml,211.4444,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/harpic-toilet-cleaner-all-in-one-original-2x900ml-value-pack-366807,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,365840,Harpic Toilet Cleaner Original Power 225ml,,Home Care,Cleaning > Toilet Essentials,177.0,,PKR,225.0,ml,78.6667,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/harpic-toilet-cleaner-original-power-225ml-365840,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,365836,Harpic Toilet Cleaner Power 450ml,,Home Care,Cleaning > Toilet Essentials,445.0,,PKR,450.0,ml,98.8889,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/harpic-toilet-cleaner-power-450ml-365836,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,366812,London Shine Shoe Polish Fine Wax 48ml Black,,Home Care,Cleaning > Shoe Care,329.0,,PKR,48.0,ml,685.4167,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HME260000961.jpg,https://shop.imtiaz.com.pk/product/london-shine-shoe-polish-fine-wax-48ml-black-366812,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,366815,London Shine Shoe Brush Large,,Home Care,Cleaning > Shoe Care,539.0,,PKR,,,,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/HME260001571.jpg,https://shop.imtiaz.com.pk/product/london-shine-shoe-brush-large-366815,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
